date,close,adj_close,volume
2000-01-03,3.9255075454711914,3.9255075454711914,811200
2000-01-04,3.913221597671509,3.913221597671509,632000
2000-01-05,3.96236515045166,3.96236515045166,569600
2000-01-06,4.066801071166992,4.066801071166992,524000
2000-01-07,4.423106670379639,4.423106670379639,666400
2000-01-10,4.490682125091553,4.490682125091553,1840000
2000-01-11,4.410817623138428,4.410817623138428,733600
2000-01-12,4.6872639656066895,4.6872639656066895,779200
2000-01-13,4.803985118865967,4.803985118865967,547200
2000-01-14,4.6934051513671875,4.6934051513671875,400800
2000-01-18,4.6872639656066895,4.6872639656066895,328000
2000-01-19,4.5705437660217285,4.5705437660217285,500800
2000-01-20,4.635046482086182,4.635046482086182,200000
2000-01-21,4.619690418243408,4.619690418243408,440800
2000-01-24,4.659618854522705,4.659618854522705,129600
2000-01-25,4.47532320022583,4.47532320022583,408000
2000-01-26,4.496824264526367,4.496824264526367,481600
2000-01-27,4.410817623138428,4.410817623138428,357600
2000-01-28,4.518326759338379,4.518326759338379,496000
2000-01-31,4.631974697113037,4.631974697113037,878400
2000-02-01,4.631974697113037,4.631974697113037,982400
2000-02-02,4.60740327835083,4.60740327835083,284000
2000-02-03,4.9329915046691895,4.9329915046691895,2515200
2000-02-04,5.528884410858154,5.528884410858154,3583200
2000-02-07,5.700894832611084,5.700894832611084,1551200
2000-02-08,6.075629234313965,6.075629234313965,1928000
2000-02-09,6.266067028045654,6.266067028045654,1075200
2000-02-10,5.811469078063965,5.811469078063965,1604800
2000-02-11,5.6947503089904785,5.6947503089904785,555200
2000-02-14,5.6947503089904785,5.6947503089904785,472800
2000-02-15,5.8360419273376465,5.8360419273376465,566400
2000-02-16,5.805325508117676,5.805325508117676,606400
2000-02-17,5.885187149047852,5.885187149047852,408800
2000-02-18,5.7746124267578125,5.7746124267578125,564800
2000-02-22,5.688607215881348,5.688607215881348,717600
2000-02-23,5.737751483917236,5.737751483917236,760800
2000-02-24,5.639460563659668,5.639460563659668,1035200
2000-02-25,5.599531173706055,5.599531173706055,540800
2000-02-28,5.461307048797607,5.461307048797607,628000
2000-02-29,5.522740840911865,5.522740840911865,1360000
2000-03-01,5.553454399108887,5.553454399108887,257600
2000-03-02,5.5104522705078125,5.5104522705078125,1294400
2000-03-03,5.381446838378906,5.381446838378906,479200
2000-03-06,5.5104522705078125,5.5104522705078125,350400
2000-03-07,5.295438289642334,5.295438289642334,346400
2000-03-08,5.356874942779541,5.356874942779541,792000
2000-03-09,5.399877548217773,5.399877548217773,997600
2000-03-10,5.2647247314453125,5.2647247314453125,524800
2000-03-13,5.212507247924805,5.212507247924805,548800
2000-03-14,5.498167991638184,5.498167991638184,212800
2000-03-15,5.5104522705078125,5.5104522705078125,274400
2000-03-16,5.885187149047852,5.885187149047852,224800
2000-03-17,5.7991838455200195,5.7991838455200195,715200
2000-03-20,5.3630170822143555,5.3630170822143555,183200
2000-03-21,5.353803634643555,5.353803634643555,299200
2000-03-22,5.172576904296875,5.172576904296875,280800
2000-03-23,5.578029632568359,5.578029632568359,767200
2000-03-24,5.578029632568359,5.578029632568359,318400
2000-03-27,5.535025119781494,5.535025119781494,351200
2000-03-28,5.258581161499023,5.258581161499023,184800
2000-03-29,5.129574775695801,5.129574775695801,689600
2000-03-30,5.12343168258667,5.12343168258667,1282400
2000-03-31,5.381446838378906,5.381446838378906,194400
2000-04-03,5.418303966522217,5.418303966522217,657600
2000-04-04,5.445947647094727,5.445947647094727,582400
2000-04-05,5.430593013763428,5.430593013763428,522400
2000-04-06,5.621031761169434,5.621031761169434,1304000
2000-04-07,5.621031761169434,5.621031761169434,464800
2000-04-10,5.793041706085205,5.793041706085205,293600
2000-04-11,6.103273868560791,6.103273868560791,317600
2000-04-12,6.7329511642456055,6.7329511642456055,317600
2000-04-13,6.063340187072754,6.063340187072754,2212000
2000-04-14,6.115560054779053,6.115560054779053,436800
2000-04-17,6.290638446807861,6.290638446807861,737600
2000-04-18,6.192348003387451,6.192348003387451,1168800
2000-04-19,6.081769943237305,6.081769943237305,100800
2000-04-20,6.069484233856201,6.069484233856201,889600
2000-04-24,6.084840774536133,6.084840774536133,368000
2000-04-25,5.986550807952881,5.986550807952881,678400
2000-04-26,5.700894832611084,5.700894832611084,340800
2000-04-27,5.848329067230225,5.848329067230225,712800
2000-04-28,5.62717342376709,5.62717342376709,1400000
2000-05-01,5.614888668060303,5.614888668060303,312800
2000-05-02,5.700894832611084,5.700894832611084,572800
2000-05-03,5.504311561584473,5.504311561584473,528800
2000-05-04,5.731607913970947,5.731607913970947,180000
2000-05-05,5.891329765319824,5.891329765319824,276000
2000-05-08,5.768467903137207,5.768467903137207,238400
2000-05-09,5.737751483917236,5.737751483917236,436000
2000-05-10,5.7746124267578125,5.7746124267578125,474400
2000-05-11,5.780755043029785,5.780755043029785,997600
2000-05-12,5.768467903137207,5.768467903137207,260000
2000-05-15,5.700894832611084,5.700894832611084,178400
2000-05-16,5.6824631690979,5.6824631690979,292000
2000-05-17,5.461307048797607,5.461307048797607,274400
2000-05-18,5.590315341949463,5.590315341949463,1265600
2000-05-19,5.289298057556152,5.289298057556152,291200
2000-05-22,5.356874942779541,5.356874942779541,357600
2000-05-23,5.19714879989624,5.19714879989624,768800
2000-05-24,5.2094340324401855,5.2094340324401855,1005600
2000-05-25,5.01285457611084,5.01285457611084,1137600
2000-05-26,5.006710052490234,5.006710052490234,896800
2000-05-30,5.4060187339782715,5.4060187339782715,225600
2000-05-31,5.234009265899658,5.234009265899658,446400
2000-06-01,5.35073184967041,5.35073184967041,400800
2000-06-02,5.234009265899658,5.234009265899658,249600
2000-06-05,5.086572647094727,5.086572647094727,160800
2000-06-06,5.101928234100342,5.101928234100342,342400
2000-06-07,4.963708400726318,4.963708400726318,481600
2000-06-08,4.951422214508057,4.951422214508057,511200
2000-06-09,5.0005669593811035,5.0005669593811035,28800
2000-06-12,4.951422214508057,4.951422214508057,762400
2000-06-13,5.049714088439941,5.049714088439941,196800
2000-06-14,5.01285457611084,5.01285457611084,215200
2000-06-15,4.865416526794434,4.865416526794434,754400
2000-06-16,4.982137203216553,4.982137203216553,279200
2000-06-19,4.969849586486816,4.969849586486816,385600
2000-06-20,4.939134120941162,4.939134120941162,2126400
2000-06-21,5.0005669593811035,5.0005669593811035,597600
2000-06-22,4.9145612716674805,4.9145612716674805,506400
2000-06-23,4.8101277351379395,4.8101277351379395,767200
2000-06-26,4.853128910064697,4.853128910064697,132000
2000-06-27,4.9145612716674805,4.9145612716674805,810400
2000-06-28,5.01285457611084,5.01285457611084,285600
2000-06-29,5.221722602844238,5.221722602844238,468000
2000-06-30,5.85447359085083,5.85447359085083,1683200
2000-07-03,5.707037925720215,5.707037925720215,401600
2000-07-05,5.65174674987793,5.65174674987793,652800
2000-07-06,5.541169166564941,5.541169166564941,131200
2000-07-07,5.547313690185547,5.547313690185547,304800
2000-07-10,5.4735941886901855,5.4735941886901855,1594400
2000-07-11,5.492022514343262,5.492022514343262,917600
2000-07-12,5.479737758636475,5.479737758636475,520800
2000-07-13,5.559597969055176,5.559597969055176,2063200
2000-07-14,5.614888668060303,5.614888668060303,1212800
2000-07-17,5.7561798095703125,5.7561798095703125,248000
2000-07-18,5.731607913970947,5.731607913970947,192800
2000-07-19,5.62717342376709,5.62717342376709,780000
2000-07-20,5.700894832611084,5.700894832611084,273600
2000-07-21,5.639460563659668,5.639460563659668,104800
2000-07-24,5.578029632568359,5.578029632568359,136000
2000-07-25,5.479737758636475,5.479737758636475,151200
2000-07-26,5.38759183883667,5.38759183883667,223200
2000-07-27,5.332300186157227,5.332300186157227,284800
2000-07-28,5.3077287673950195,5.3077287673950195,352000
2000-07-31,5.35073184967041,5.35073184967041,327200
2000-08-01,5.381446838378906,5.381446838378906,772000
2000-08-02,5.320013523101807,5.320013523101807,145600
2000-08-03,5.295438289642334,5.295438289642334,162400
2000-08-04,5.258581161499023,5.258581161499023,275200
2000-08-07,5.381446838378906,5.381446838378906,103200
2000-08-08,5.332300186157227,5.332300186157227,116800
2000-08-09,5.295438289642334,5.295438289642334,413600
2000-08-10,5.3077287673950195,5.3077287673950195,37600
2000-08-11,5.381446838378906,5.381446838378906,44800
2000-08-14,5.332300186157227,5.332300186157227,52800
2000-08-15,5.344588756561279,5.344588756561279,23200
2000-08-16,5.4428791999816895,5.4428791999816895,229600
2000-08-17,5.4060187339782715,5.4060187339782715,67200
2000-08-18,5.3077287673950195,5.3077287673950195,121600
2000-08-21,5.3077287673950195,5.3077287673950195,44000
2000-08-22,5.295438289642334,5.295438289642334,152000
2000-08-23,5.184864044189453,5.184864044189453,313600
2000-08-24,5.3015828132629395,5.3015828132629395,84000
2000-08-25,5.270869255065918,5.270869255065918,429600
2000-08-28,5.01285457611084,5.01285457611084,352800
2000-08-29,4.9329915046691895,4.9329915046691895,377600
2000-08-30,5.01285457611084,5.01285457611084,153600
2000-08-31,5.01285457611084,5.01285457611084,291200
2000-09-01,5.043569564819336,5.043569564819336,126400
2000-09-05,4.926849842071533,4.926849842071533,644800
2000-09-06,4.902276039123535,4.902276039123535,381600
2000-09-07,4.908421516418457,4.908421516418457,400800
2000-09-08,4.8592753410339355,4.8592753410339355,336000
2000-09-11,4.8408427238464355,4.8408427238464355,400800
