date,open,high,low,close,adj_close,volume
2000-01-03,0.09025136358628856,0.09096741107574004,0.0842818511401719,0.08941520750522614,0.08941520750522614,300912000
2000-01-04,0.08786299898166788,0.08810228712361429,0.08261045007674608,0.08702775835990906,0.08702775835990906,300480000
2000-01-05,0.08452111889414889,0.08595321341132078,0.08296891582409102,0.084162637591362,0.084162637591362,188352000
2000-01-06,0.08416259576263165,0.08416259576263165,0.0754480869128936,0.07867076247930527,0.07867076247930527,120480000
2000-01-07,0.07831327463928002,0.0808198989666508,0.07711955227728429,0.07998466491699219,0.07998466491699219,71184000
2000-01-10,0.08022299904378091,0.08595321472496836,0.0787909045047219,0.08261043578386307,0.08261043578386307,239856000
2000-01-11,0.08213276960174244,0.08308811182024703,0.07926765829324722,0.07926765829324722,0.07926765829324722,148128000
2000-01-12,0.07926769494389783,0.07938780355635135,0.07616420944255192,0.07723873853683472,0.07723873853683472,123552000
2000-01-13,0.07711952623692742,0.08117835303716717,0.07616418389712659,0.08046139031648636,0.08046139031648636,132192000
2000-01-14,0.08165604076638586,0.08726614961083994,0.08141674576161272,0.08392336964607239,0.08392336964607239,604560000
2000-01-18,0.0849978915768315,0.08786300347513447,0.08117835944151484,0.08750543743371964,0.08750543743371964,261648000
2000-01-19,0.08786301828047409,0.08786301828047409,0.08595324847553575,0.08666929602622986,0.08666929602622986,164688000
2000-01-20,0.08738623465916297,0.09216110868836767,0.08571484499642505,0.08643089234828949,0.08643089234828949,179568000
2000-01-21,0.08619161141462348,0.08655009279403159,0.08332649958995987,0.08547556400299072,0.08547556400299072,544272000
2000-01-24,0.08822146578903658,0.08822146578903658,0.08117834188961742,0.08165601640939713,0.08165601640939713,256944000
2000-01-25,0.08201359072496416,0.08284974671064675,0.07831325193914118,0.08093906193971634,0.08093906193971634,237120000
2000-01-26,0.08093907189740847,0.08308813656324619,0.07616419690794998,0.07759629189968109,0.07759629189968109,232464000
2000-01-27,0.07819315050696828,0.07819315050696828,0.07067235683916986,0.07353746891021729,0.07353746891021729,458208000
2000-01-28,0.07258303202651412,0.07306069978320566,0.06852420520702383,0.07138931006193161,0.07138931006193161,194448000
2000-01-31,0.07174687160768532,0.07329907483762098,0.06685281132145539,0.07079245150089264,0.07079245150089264,182400000
2000-02-01,0.0709116499593884,0.07306070766932163,0.068284917610255,0.07246293127536774,0.07246293127536774,92976000
2000-02-02,0.07282138562301156,0.07592579145806065,0.07246290435545225,0.07449277490377426,0.07449277490377426,149040000
2000-02-03,0.07688024461390693,0.07843244820256658,0.07520885461047581,0.07568652927875519,0.07568652927875519,108240000
2000-02-04,0.07807393600734924,0.07807393600734924,0.07592579436056734,0.07747707515954971,0.07747707515954971,123696000
2000-02-07,0.07783557735337444,0.07783557735337444,0.07258303517258216,0.07270222157239914,0.07270222157239914,217488000
2000-02-08,0.0744927962413124,0.07879091812652346,0.07258303368704558,0.07616418600082397,0.07616418600082397,468816000
2000-02-09,0.07902931353041352,0.08034222218180517,0.07795478455231851,0.07807397097349167,0.07807397097349167,589056000
2000-02-10,0.08284971064031957,0.09550385389107839,0.08284971064031957,0.09407084435224533,0.09407084435224533,970080000
2000-02-11,0.09872656751728846,0.09884667609646158,0.08857996442951996,0.09550389647483826,0.09550389647483826,423792000
2000-02-14,0.09574228069771802,0.11078386753797531,0.09478693825640887,0.11078386753797531,0.11078386753797531,650112000
2000-02-15,0.11102314189505677,0.11114232827965455,0.10195014667703373,0.10648664087057114,0.10648664087057114,450480000
2000-02-16,0.10768034373407731,0.1150819480657785,0.10648662208081722,0.1113806813955307,0.1113806813955307,1019568000
2000-02-17,0.11126153493408812,0.1160373249448936,0.10959014504929554,0.1153203621506691,0.1153203621506691,535776000
2000-02-18,0.11364895763584133,0.1303628475012378,0.11281372389005379,0.12869146466255188,0.12869146466255188,960864000
2000-02-22,0.12463262899361946,0.12630309636490353,0.12033450081809628,0.12510937452316284,0.12510937452316284,542496000
2000-02-23,0.1236772865224075,0.12713925218825542,0.12212509010355962,0.12582634389400482,0.12582634389400482,511392000
2000-02-24,0.1265424261418693,0.12737766001234474,0.11937919182108586,0.12463265657424927,0.12463265657424927,244320000
2000-02-25,0.12475183797369872,0.12475183797369872,0.11173920737845756,0.11687255650758743,0.11687255650758743,278736000
2000-02-28,0.11627568194998557,0.11746940386906952,0.11412663138487952,0.11603730916976929,0.11603730916976929,517872000
2000-02-29,0.115320351825101,0.12367729366984948,0.115320351825101,0.12224428355693817,0.12224428355693817,306048000
2000-03-01,0.12224430750558102,0.12224430750558102,0.11675338481093926,0.11866315454244614,0.11866315454244614,383568000
2000-03-02,0.11961847672310177,0.11961847672310177,0.11030711393305488,0.11066467314958572,0.11066467314958572,191040000
2000-03-03,0.11078385906952797,0.11364896399626197,0.10982943204840835,0.11245524883270264,0.11245524883270264,273696000
2000-03-06,0.11317222858738128,0.1217675583215748,0.11078387572312226,0.11173921823501587,0.11173921823501587,432096000
2000-03-07,0.14325534594024306,0.16665386756973535,0.13704746309120103,0.15913307666778564,0.15913307666778564,1952208000
2000-03-08,0.15904322470658605,0.1618789829415602,0.14755344936928602,0.16044597327709198,0.16044597327709198,668736000
2000-03-09,0.1623558017573184,0.20628775385629328,0.16187904248668833,0.19157439470291138,0.19157439470291138,952944000
2000-03-10,0.2015128812288842,0.2769601014005343,0.20007987102399805,0.22538816928863525,0.22538816928863525,2161200000
2000-03-13,0.20437797135945834,0.2865107394098232,0.20246728679962858,0.28507864475250244,0.28507864475250244,2415168000
2000-03-14,0.28352640961796116,0.28352640961796116,0.20628770866145876,0.2103465348482132,0.2103465348482132,1567776000
