date,close,adj_close,volume
2000-01-03,302.54949951171875,302.54949951171875,847700
2000-01-04,318.78387451171875,318.78387451171875,972750
2000-01-05,353.8352966308594,353.8352966308594,1605417
2000-01-06,339.4457702636719,339.4457702636719,1175267
2000-01-07,337.9699401855469,337.9699401855469,339417
2000-01-10,320.25970458984375,320.25970458984375,2018800
2000-01-11,311.7735290527344,311.7735290527344,842983
2000-01-12,301.8115539550781,301.8115539550781,283767
2000-01-13,304.7632751464844,304.7632751464844,299467
2000-01-14,335.75616455078125,335.75616455078125,789733
2000-01-18,349.40777587890625,349.40777587890625,572700
2000-01-19,368.5938415527344,368.5938415527344,710433
2000-01-20,365.6421203613281,365.6421203613281,580500
2000-01-21,374.8661804199219,374.8661804199219,825317
2000-01-24,353.8352966308594,353.8352966308594,401500
2000-01-25,371.5455322265625,371.5455322265625,414783
2000-01-26,391.1005554199219,391.1005554199219,878317
2000-01-27,378.5557861328125,378.5557861328125,1031917
2000-01-28,351.9905090332031,351.9905090332031,568800
2000-01-31,342.3974609375,342.3974609375,343917
2000-02-01,337.9699401855469,337.9699401855469,205517
2000-02-02,351.62158203125,351.62158203125,390067
2000-02-03,351.62158203125,351.62158203125,354067
2000-02-04,356.4180603027344,356.4180603027344,246950
2000-02-07,355.68017578125,355.68017578125,329717
2000-02-08,342.76641845703125,342.76641845703125,1567083
2000-02-09,344.9802551269531,344.9802551269531,529117
2000-02-10,332.0664978027344,332.0664978027344,307933
2000-02-11,318.04595947265625,318.04595947265625,235717
2000-02-14,320.9975891113281,320.9975891113281,228417
2000-02-15,312.88043212890625,312.88043212890625,221433
2000-02-16,312.5115051269531,312.5115051269531,193033
2000-02-17,324.6872863769531,324.6872863769531,281433
2000-02-18,301.0736389160156,301.0736389160156,290850
2000-02-22,295.90814208984375,295.90814208984375,242783
2000-02-23,306.2391052246094,306.2391052246094,313117
2000-02-24,335.0182189941406,335.0182189941406,894867
2000-02-25,335.75616455078125,335.75616455078125,401167
2000-02-28,318.04595947265625,318.04595947265625,229117
2000-02-29,330.2216491699219,330.2216491699219,465383
2000-03-01,380.0317077636719,380.0317077636719,2040883
2000-03-02,422.09344482421875,422.09344482421875,1558650
2000-03-03,442.75537109375,442.75537109375,1235600
2000-03-06,532.4132690429688,532.4132690429688,2516400
2000-03-07,464.15521240234375,464.15521240234375,2291917
2000-03-08,516.9168701171875,516.9168701171875,1705367
2000-03-09,553.0752563476562,553.0752563476562,1778400
