date,open,high,low,close,adj_close,volume
2000-01-03,0.7863276787144403,0.8434978070056263,0.7624283964946443,0.8392805457115173,0.8392805457115173,535796800
2000-01-04,0.8116325649788769,0.8294394504452686,0.7586797033957973,0.768520712852478,0.768520712852478,512377600
2000-01-05,0.7778922865795079,0.828970866327033,0.7722693387545522,0.7797666192054749,0.7797666192054749,778321600
2000-01-06,0.7957002216670689,0.8022603624677898,0.7122870683670044,0.7122870683670044,0.7122870683670044,767972800
2000-01-07,0.7235336787768919,0.7572739680821772,0.7160363984143142,0.7460271716117859,0.7460271716117859,460734400
2000-01-10,0.7647716447667668,0.7666459784646413,0.7104130144029698,0.7329065203666687,0.7329065203666687,505064000
2000-01-11,0.7193166914270787,0.74509026181257,0.6785477047577722,0.6954174041748047,0.6954174041748047,441548800
2000-01-12,0.7122871504784543,0.7160366679979392,0.6485560639813154,0.6537113189697266,0.6537113189697266,976068800
2000-01-13,0.70842074777454,0.7404034304245253,0.6935429093605644,0.7254080176353455,0.7254080176353455,1032684800
2000-01-14,0.7497760385256035,0.7666457372400635,0.7450902307817903,0.7530561089515686,0.7530561089515686,390376000
2000-01-18,0.7572742602940278,0.7947631792200993,0.7530561969473147,0.7792983651161194,0.7792983651161194,459177600
2000-01-19,0.7919504627906963,0.8153811444400119,0.7750807203716438,0.7989799976348877,0.7989799976348877,597643200
2000-01-20,0.8659913819114718,0.9109775753836311,0.8509960174560547,0.8509960174560547,0.8509960174560547,1831132800
2000-01-21,0.8566189359993025,0.8566189359993025,0.8261595123055347,0.8345947861671448,0.8345947861671448,495924800
2000-01-24,0.8130385187365555,0.8453722287555642,0.7882020910634303,0.7966374158859253,0.7966374158859253,440876800
2000-01-25,0.7872650443404691,0.8481847064680886,0.7675838186556656,0.8416236639022827,0.8416236639022827,497145600
2000-01-26,0.8247538591397761,0.8561504274535366,0.8228795761038805,0.8261595964431763,0.8261595964431763,367158400
2000-01-27,0.8158497149582303,0.8472471236400555,0.802260091368024,0.8247535824775696,0.8247535824775696,340144000
2000-01-28,0.8111640286298437,0.8313137925364104,0.7544624511467198,0.7619597315788269,0.7619597315788269,423348800
2000-01-31,0.7572739238155114,0.7788294232148518,0.7085382257338775,0.7778922319412231,0.7778922319412231,701680000
2000-02-01,0.7797665847203613,0.7872647157397423,0.7497758124958298,0.7516500949859619,0.7516500949859619,318035200
2000-02-02,0.7553997542394935,0.7657085101021248,0.7272824082723988,0.7408720850944519,0.7408720850944519,464195200
2000-02-03,0.7521188210934405,0.7816419037428499,0.7516502253631562,0.7746123671531677,0.7746123671531677,475193600
2000-02-04,0.779298027621041,0.8247536068094239,0.776955099463546,0.8097582459449768,0.8097582459449768,425320000
2000-02-07,0.809758539713791,0.8566190719287543,0.7942945275441922,0.8552132844924927,0.8552132844924927,441067200
2000-02-08,0.8547446125228452,0.8706771690319837,0.8341262985221746,0.8613056540489197,0.8613056540489197,408643200
2000-02-09,0.8556819564117141,0.8781754583458271,0.8430294679363252,0.8444351553916931,0.8444351553916931,299364800
2000-02-10,0.8463101600189331,0.8538074918759645,0.8247538043148743,0.8509960174560547,0.8509960174560547,302982400
2000-02-11,0.8519331287506591,0.8556817947667029,0.8116327417216881,0.8153814077377319,0.8153814077377319,212251200
