date,open,high,low,close,adj_close,volume
2000-01-03,81.24232313312139,81.24232313312139,76.64967718602486,80.0281753540039,80.0281753540039,36345200
2000-01-04,77.70548237484508,78.97241958747841,74.27419409062978,74.53813934326172,74.53813934326172,33786600
2000-01-05,73.90468619590582,75.69951428923497,71.15965499434361,72.63774871826172,72.63774871826172,42496600
2000-01-06,73.37679032092443,74.3269933610515,67.35883773345293,67.64917755126953,67.64917755126953,37134800
2000-01-07,70.05106540785896,76.01622772216797,69.68154207865398,76.01622772216797,76.01622772216797,28138200
2000-01-10,76.860855185019,79.34194048288707,75.96344135387524,78.12779235839844,78.12779235839844,29675600
2000-01-11,77.49429965019226,78.44450223445892,73.48233318328857,74.32695770263672,74.32695770263672,32546600
2000-01-12,75.17160656942175,75.37616413645581,72.6377321906772,72.69052124023438,72.69052124023438,29050000
2000-01-13,74.74928083027879,77.28315475672892,73.5483301672217,77.0719985961914,77.0719985961914,25165200
2000-01-14,78.55010226452686,79.0779927367347,77.70547750899432,78.86683654785156,78.86683654785156,21898600
2000-01-18,77.75826410225005,79.76424783333323,77.23037364670185,79.28914642333984,79.28914642333984,16752400
2000-01-19,78.96582365036011,81.083984375,78.06840976079306,81.083984375,81.083984375,19006000
2000-01-20,80.66166045962001,81.82301944529517,79.40132201493844,80.2921371459961,80.2921371459961,25958000
2000-01-21,81.50627639572342,81.55906543483982,80.29212849604619,81.29512023925781,81.29512023925781,18698200
2000-01-24,82.29811364729441,82.45648076784725,76.8344479882213,77.38873291015625,77.38873291015625,28340400
2000-01-25,77.59991445849019,79.49372189467952,75.51474668902735,78.55011749267578,78.55011749267578,33276200
2000-01-26,78.76129795790386,78.81408703160218,75.17164094641763,75.38279724121094,75.38279724121094,23095600
2000-01-27,77.49434041088412,78.1278091335889,74.01026243600786,76.49134826660156,76.49134826660156,30739200
2000-01-28,76.01624865864599,76.41216662040976,71.58196748689164,72.63774871826172,72.63774871826172,35313800
2000-01-31,72.53217859567249,76.01625704349956,70.52619403480237,75.75231170654297,75.75231170654297,36014600
2000-02-01,75.62030200679949,78.12778147997435,74.69649377984034,77.78465270996094,77.78465270996094,26417600
2000-02-02,77.91663618331641,80.00180361505151,77.7846635610547,78.44452667236328,78.44452667236328,26169200
2000-02-03,79.65864765088175,81.61184179474034,77.94300414614109,81.50626373291016,81.50626373291016,30579800
2000-02-04,81.92860476891686,82.97778712702396,81.26874165061051,82.06057739257812,82.06057739257812,26640000
2000-02-07,82.13975286725814,83.30111184095973,81.29512815911153,83.1955337524414,83.1955337524414,17761000
2000-02-08,83.9345734999328,86.89075973640841,83.9345734999328,86.67960357666016,86.67960357666016,21999400
2000-02-09,86.20450671995529,86.31668343568089,83.40668745715209,83.61784362792969,83.61784362792969,27258200
2000-02-10,84.30413394452307,86.36290740966797,83.2417540474451,86.36290740966797,86.36290740966797,26341600
2000-02-11,86.20448866594718,86.20448866594718,82.77320160943367,84.35687255859375,84.35687255859375,24876000
2000-02-14,84.45586214866256,84.46246077841087,82.56205541089663,84.25130462646484,84.25130462646484,22814600
2000-02-15,83.5650742170414,84.99037870463465,80.97841051733512,84.85840606689453,84.85840606689453,30572800
2000-02-16,84.38331030845642,85.88779848098754,83.88181425094604,84.46249389648438,84.46249389648438,25310600
2000-02-17,85.46550343582359,87.20754272759763,84.14577669963113,86.25733947753906,86.25733947753906,30080200
2000-02-18,86.67964380657862,86.99637819320436,83.14277648925781,83.14277648925781,83.14277648925781,25271200
2000-02-22,83.61786398585839,84.4096998190578,81.29514554180678,83.40670776367188,83.40670776367188,37226200
2000-02-23,84.1919325358576,88.685600225874,83.74982426092208,88.05213165283203,88.05213165283203,32170800
2000-02-24,88.57999975356698,90.20986119122573,86.15170417033451,89.9525146484375,89.9525146484375,48868200
2000-02-25,89.68861158216322,90.79718182538006,87.73541639173354,87.89378356933594,87.89378356933594,32617600
2000-02-28,87.20751192019536,89.2662849013622,84.88479368503278,87.84098052978516,87.84098052978516,38216200
2000-02-29,89.31906394154461,90.45402840652288,88.6328063580694,90.16368865966797,90.16368865966797,23978600
2000-03-01,90.58602139675658,91.69459158867494,89.95255271566039,90.90275573730469,90.90275573730469,24468400
2000-03-02,91.27223046708092,91.37780852430137,88.47441195073894,88.79774475097656,88.79774475097656,32739200
