date,open,high,low,close,adj_close,volume
2001-06-15,35.87233339675513,36.24772391260037,35.71052765074454,36.02766799926758,36.02766799926758,1067400
2001-06-18,36.12475465467561,36.18947844285717,35.797908782958984,35.797908782958984,35.797908782958984,282600
2001-06-19,36.341564798187385,36.351272746113096,35.74935528512598,35.898216247558594,35.898216247558594,1777600
2001-06-20,35.839984124257455,36.293040850771554,35.839984124257455,36.276859283447266,36.276859283447266,476000
2001-06-21,36.2444922523161,36.713727994784364,36.16358936782432,36.5681037902832,36.5681037902832,240400
2001-06-22,36.535738282343836,36.535738282343836,36.163584569270796,36.33509826660156,36.33509826660156,180600
2001-06-25,36.39997532920593,36.45837111214584,35.939298861086506,36.10150909423828,36.10150909423828,30400
2001-06-26,35.71867427520017,36.18908519185726,35.705697166278895,36.007408142089844,36.007408142089844,146600
2001-06-27,36.075552807763735,36.23127571177624,35.8387272669273,36.01066970825195,36.01066970825195,114000
2001-06-28,36.27021434285122,36.78279687228233,36.27021434285122,36.45188903808594,36.45188903808594,357400
2001-06-29,36.35132447057465,36.86066464702156,36.305905790519446,36.659523010253906,36.659523010253906,215000
2001-07-02,36.52974015000971,36.964464815979916,36.52974015000971,36.7568359375,36.7568359375,290000
2001-07-03,36.70816907446517,36.7730521649773,36.60435464456701,36.73736572265625,36.73736572265625,56800
2001-07-05,36.62382273085926,36.64004474267148,36.31886672973633,36.31886672973633,36.31886672973633,627600
2001-07-06,36.01066872832972,36.0366229574808,35.3618278503418,35.3618278503418,35.3618278503418,777000
2001-07-09,35.501347191746895,35.75114997056209,35.45917340380306,35.58893966674805,35.58893966674805,850000
2001-07-10,35.77061249295117,35.78683203625908,35.118526458740234,35.118526458740234,35.118526458740234,218000
2001-07-11,35.183404869102546,35.2061142067975,34.79734612828837,35.1639404296875,35.1639404296875,47200
2001-07-12,35.50782407107824,36.039873513088274,35.504581648051264,35.99769973754883,35.99769973754883,64800
2001-07-13,35.81602999763361,36.250752356069086,35.78358843695121,36.169647216796875,36.169647216796875,430000
2001-07-16,36.18908711144933,36.18908711144933,35.712188852600526,35.75111770629883,35.75111770629883,46400
2001-07-17,35.68625137944927,36.172882080078125,35.60190136497005,36.172882080078125,36.172882080078125,183400
2001-07-18,35.86469651020021,36.03988144724297,35.65706753468849,35.796566009521484,35.796566009521484,54400
2001-07-19,36.25399223920875,36.41295759715353,35.84846659894914,35.99769973754883,35.99769973754883,18600
2001-07-20,36.01066681746242,36.10474903679408,35.84845660657295,36.00093460083008,36.00093460083008,11600
2001-07-23,36.0917874467534,36.13720612732749,35.3780632019043,35.3780632019043,35.3780632019043,52000
2001-07-24,35.254774041573235,35.3748105138775,34.648109309576114,34.888179779052734,34.888179779052734,102400
2001-07-25,34.94010050120969,35.3423838603636,34.86224024384856,35.32940673828125,35.32940673828125,519200
2001-07-26,35.258028587104754,35.78034591674805,35.16394632227923,35.78034591674805,35.78034591674805,65000
2001-07-27,35.80628971451656,35.95876526290448,35.60190322548711,35.841976165771484,35.841976165771484,208000
2001-07-30,35.94580355135676,35.94580355135676,35.657069414714314,35.81278991699219,35.81278991699219,25600
2001-07-31,35.84846895860551,36.283191285515166,35.81927229864841,35.958770751953125,35.958770751953125,119200
2001-08-01,36.07555534680988,36.315628277189624,35.99445022914607,36.11448669433594,36.11448669433594,237400
2001-08-02,36.44864867784657,36.46487069556881,36.09178656414888,36.22804260253906,36.22804260253906,62200
2001-08-03,36.205323544450145,36.205323544450145,35.86143864221054,36.10150909423828,36.10150909423828,17600
2001-08-06,36.075556177694075,36.075556177694075,35.62785680892597,35.68625259399414,35.68625259399414,30400
2001-08-07,35.6537930969225,35.796536352367234,35.62135156046372,35.75111770629883,35.75111770629883,29200
2001-08-08,35.63758533566458,35.8289946850007,35.069849557751894,35.102291107177734,35.102291107177734,54400
2001-08-09,35.066618591782074,35.206119537353516,34.91089810261968,35.206119537353516,35.206119537353516,56200
2001-08-10,35.23205489370633,35.44292864842572,34.761646304443325,35.348846435546875,35.348846435546875,114200
2001-08-13,35.4396847774019,35.511057663385344,35.27098725382119,35.41048812866211,35.41048812866211,34200
2001-08-14,35.54027054563841,35.653817237690504,35.26775600958112,35.3326416015625,35.3326416015625,38600
2001-08-15,35.48834433398125,35.48834433398125,35.02766799926758,35.02766799926758,35.02766799926758,49800
2001-08-16,35.00172533745247,35.13473892211914,34.745432861615484,35.13473892211914,35.13473892211914,42800
2001-08-17,34.94657901716316,34.972533252948416,34.49887711283001,34.599449157714844,34.599449157714844,84600
2001-08-20,34.63188817460203,34.85898153323516,34.615666159643105,34.8427619934082,34.8427619934082,71800
2001-08-21,34.9076541361924,35.134750028724135,34.35614013671875,34.35614013671875,34.35614013671875,69800
2001-08-22,34.57673996432826,34.76165956358784,34.29773811630404,34.67406463623047,34.67406463623047,326800
2001-08-23,34.6805667849529,34.73571769952048,34.550798034398035,34.628658294677734,34.628658294677734,31000
2001-08-24,34.71300463224761,35.26127624511719,34.65136392543758,35.26127624511719,35.26127624511719,52400
2001-08-27,35.167180475044816,35.26450513382186,35.037411788210264,35.13473892211914,35.13473892211914,75600
2001-08-28,35.08608573003071,35.08608573003071,34.54754638671875,34.54754638671875,34.54754638671875,61600
2001-08-29,34.69677532852007,34.69677532852007,34.16148342432812,34.223121643066406,34.223121643066406,90000
2001-08-30,34.14526698731513,34.27179081899623,33.54833429170508,33.71054458618164,33.71054458618164,111800
2001-08-31,33.78838077344681,34.10306891665996,33.68456635791441,33.85326385498047,33.85326385498047,69800
2001-09-04,33.85003536393841,34.411283944226774,33.67485046386719,33.67485046386719,33.67485046386719,71600
2001-09-05,33.69106566076654,33.77866057464067,33.25958583719996,33.626182556152344,33.626182556152344,45800
